source,raw,reason
/notices/clearing/2017/11/Chadv17-457.html,"['Table of Contents', 'Inter2Legs']",xlsx has no Outright sheet (spread-only advisory); handled
/notices/clearing/2017/11/Chadv17-457.html,,no outright-rate content (spread/credit-only advisory); counted handled
/notices/clearing/2017/11/Chadv17-467.html,Spec | New | USD | 825 | 750 | Mnth 1 | SGG | Hedge/Member | New,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Hedge/Member | New | USD | 750 | 750 | Mnth 1 | SGG | Spec | New,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Spec | New | USD | 880 | 800 | Mnth 2 | SGG | Hedge/Member | New,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Hedge/Member | New | USD | 800 | 800 | Mnth 2 | SGG | Spec | New,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Spec | New | USD | 550 | 500 | Mnths 3-6 | SGG | Hedge/Member | New,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Hedge/Member | New | USD | 500 | 500 | Mnths 3-6 | SGG | Spec | New,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Spec | New | USD | 495 | 450 | Mnths 6+ | SGG | Hedge/Member | New,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Hedge/Member | New | USD | 450 | 450 | Mnths 6+ | SGG | SINGAPORE GASOIL (PLATTS) DUBAI CRA (GDL) | Spec,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,"Spec | New | USD | 1,650 | 1,500 | Mnth 1 | GDL | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,"Hedge/Member | New | USD | 1,500 | 1,500 | Mnth 1 | GDL | Spec | New",malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,"Spec | New | USD | 1,540 | 1,400 | Mnth 2 | GDL | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,"Hedge/Member | New | USD | 1,400 | 1,400 | Mnth 2 | GDL | Spec | New",malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,"Spec | New | USD | 1,485 | 1,350 | Mnth 3+ | GDL | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,"Hedge/Member | New | USD | 1,350 | 1,350 | Mnth 3+ | GDL | SINGAPORE GASOIL 500 PPM DUBAI CRAC (GDH) | Spec",malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,"Spec | New | USD | 1,650 | 1,500 | Mnth 1 | GDH | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,"Hedge/Member | New | USD | 1,500 | 1,500 | Mnth 1 | GDH | Spec | New",malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,"Spec | New | USD | 1,540 | 1,400 | Mnth 2 | GDH | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,"Hedge/Member | New | USD | 1,400 | 1,400 | Mnth 2 | GDH | Spec | New",malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,"Spec | New | USD | 1,485 | 1,350 | Mnth 3+ | GDH | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,"Hedge/Member | New | USD | 1,350 | 1,350 | Mnth 3+ | GDH | Page 13 of 65 | 11/30/2017",malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,"Spec | New | USD | 1,265 | 1,150 | Mnth 1 | RHS | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,"Hedge/Member | New | USD | 1,150 | 1,150 | Mnth 1 | RHS | Spec | New",malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Spec | New | USD | 660 | 600 | Mnth 2 | RHS | Hedge/Member | New,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Hedge/Member | New | USD | 600 | 600 | Mnth 2 | RHS | Spec | New,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Spec | New | USD | 468 | 425 | Mnth 3+ | RHS | Hedge/Member | New,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Hedge/Member | New | USD | 425 | 425 | Mnth 3+ | RHS | SINGAPORE JET KEROSENE VS. GASOIL 5 (RHB) | Spec,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,"Spec | New | USD | 2,200 | 2,000 | RHB | Hedge/Member | New | USD",malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,"Hedge/Member | New | USD | 2,000 | 2,000 | RHB | REFINED PRODUCTS - Outright Rates | MINI SINGAPORE GASOIL 500 PPM (PLAT (MGO) | Spec",malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Spec | New | USD | 275 | 250 | Mnth 1 | MGO | Hedge/Member | New,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Hedge/Member | New | USD | 250 | 250 | Mnth 1 | MGO | Spec | New,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Spec | New | USD | 286 | 260 | Mnths 2-6 | MGO | Hedge/Member | New,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Hedge/Member | New | USD | 260 | 260 | Mnths 2-6 | MGO | Spec | New,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Spec | New | USD | 237 | 215 | Mnths 7+ | MGO | Hedge/Member | New,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Hedge/Member | New | USD | 215 | 215 | Mnths 7+ | MGO | SINGAPORE GASOIL 500 PPM (PLATTS) B (GHB) | Spec,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,"Spec | New | USD | 3,300 | 3,000 | Tier 1 | GHB | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,"Hedge/Member | New | USD | 3,000 | 3,000 | Tier 1 | GHB | Spec | New",malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,"Spec | New | USD | 3,300 | 3,000 | Tier 2 | GHB | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,"Hedge/Member | New | USD | 3,000 | 3,000 | Tier 2 | GHB | SINGAPORE GASOIL 500 PPM (PLATTS) F (GHS) | Spec",malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,"Spec | New | USD | 2,750 | 2,500 | Mnth 1 | GHS | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,"Hedge/Member | New | USD | 2,500 | 2,500 | Mnth 1 | GHS | Spec | New",malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,"Spec | New | USD | 2,860 | 2,600 | Mnths 2-6 | GHS | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,"Hedge/Member | New | USD | 2,600 | 2,600 | Mnths 2-6 | GHS | Spec | New",malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,"Spec | New | USD | 2,365 | 2,150 | Mnths 7+ | GHS | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,"Hedge/Member | New | USD | 2,150 | 2,150 | Mnths 7+ | GHS | Page 14 of 65 | 11/30/2017",malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Spec | New | USD | 440 | 400 | SGG | Spec | New | USD,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Spec | New | USD | 495 | 450 | SGG | Spec | New | USD,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Spec | New | USD | 660 | 600 | SGG | Spec | New | USD,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Spec | New | USD | 715 | 650 | SGG | Spec | New | USD,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Spec | New | USD | 880 | 800 | SGG | Hedge/Member | New | USD,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Hedge/Member | New | USD | 400 | 400 | SGG | Hedge/Member | New | USD,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Hedge/Member | New | USD | 450 | 450 | SGG | Hedge/Member | New | USD,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Hedge/Member | New | USD | 600 | 600 | SGG | Hedge/Member | New | USD,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Hedge/Member | New | USD | 650 | 650 | SGG | Hedge/Member | New | USD,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Hedge/Member | New | USD | 800 | 800 | SGG | (SINGAPORE GASOIL (PLATTS) DUBAI CRA) | Spec | New,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Spec | New | USD | 550 | 500 | GDL | Hedge/Member | New | USD,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Hedge/Member | New | USD | 500 | 500 | GDL | (SINGAPORE GASOIL 500 PPM DUBAI CRAC) | Spec | New,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Spec | New | USD | 550 | 500 | GDH | Hedge/Member | New | USD,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Hedge/Member | New | USD | 500 | 500 | GDH | (SINGAPORE JET KEROSENE VS GASOIL) | Spec | New,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Spec | New | USD | 550 | 500 | RHS | Hedge/Member | New | USD,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Hedge/Member | New | USD | 500 | 500 | RHS | (SINGAPORE JET KEROSENE VS. GASOIL 5) | Spec | New,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Spec | New | USD | 440 | 400 | RHB | Hedge/Member | New | USD,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,"Hedge/Member | New | USD | 400 | 400 | RHB | Page 18 of 65 | 11/30/2017 | 20 South Wacker Drive Chicago, IL 60606 Ph.: (312) 648-3888 Fax: (312) 930-3187 cmegroup.com",malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Spec | New | USD | 110 | 100 | MGO | Spec | New | USD,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Spec | New | USD | 165 | 150 | MGO | Hedge/Member | New | USD,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Hedge/Member | New | USD | 100 | 100 | MGO | Hedge/Member | New | USD,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,Hedge/Member | New | USD | 150 | 150 | MGO | (SINGAPORE GASOIL 500 PPM (PLATTS) B) | Spec | New,malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,"Spec | New | USD | 1,760 | 1,600 | GHB | Hedge/Member | New | USD",malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,"Hedge/Member | New | USD | 1,600 | 1,600 | GHB | (SINGAPORE GASOIL 500 PPM (PLATTS) F) | Spec | New",malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,"Spec | New | USD | 1,650 | 1,500 | GHS | Spec | New | USD",malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,"Spec | New | USD | 1,100 | 1,000 | GHS | Hedge/Member | New | USD",malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,"Hedge/Member | New | USD | 1,500 | 1,500 | GHS | Hedge/Member | New | USD",malformed PDF rate row
/notices/clearing/2017/11/Chadv17-467.html,"Hedge/Member | New | USD | 1,000 | 1,000 | GHS | Page 19 of 65 | 11/30/2017 | 20 South Wacker Drive Chicago, IL 60606 Ph.: (312) 648-3888 Fax: (312) 930-3187 cmegroup.com",malformed PDF rate row
/notices/clearing/2017/12/17-CH-1707.html,,PB advisory attachment not yet fetched (rate-limited); rerun to retry
/notices/clearing/2017/12/Chadv17-474.html,Spec | Increase | USD | 132 | 120 | 176 | 160 | Winter | 2016/2017,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-474.html,Hedge/Member | Increase | USD | 120 | 120 | 160 | 160 | Winter | 2016/2017,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-474.html,Spec | Increase | USD | 132 | 120 | 176 | 160 | Winter | 2017-2018,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-474.html,Hedge/Member | Increase | USD | 120 | 120 | 160 | 160 | Winter | 2017-2018,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-480.html,Spec | New | USD | 47% | 43% | BTC | Hedge/Member | New | USD,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-480.html,"Hedge/Member | New | USD | 43% | 43% | BTC | Page 2 of 3 | 12/12/2017 | 20 South Wacker Drive Chicago, IL 60606 Ph.: (312) 648-3888 Fax: (312) 930-3187 cmegroup.com",malformed PDF rate row
/notices/clearing/2017/12/Chadv17-480.html,"Spec | New | USD | 43,450 | 39,500 | BTC | Hedge/Member | New | USD",malformed PDF rate row
/notices/clearing/2017/12/Chadv17-480.html,"Hedge/Member | New | USD | 39,500 | 39,500 | BTC | Bitcoin Months 1-3 vs Month 4 (BITCOIN FUTURES) | Spec | New",malformed PDF rate row
/notices/clearing/2017/12/Chadv17-480.html,"Spec | New | USD | 43,450 | 39,500 | BTC | Hedge/Member | New | USD",malformed PDF rate row
/notices/clearing/2017/12/Chadv17-480.html,"Hedge/Member | New | USD | 39,500 | 39,500 | BTC | Bitcoin Months 1-3 vs Months 1-3 (BITCOIN FUTURES) | Spec | New",malformed PDF rate row
/notices/clearing/2017/12/Chadv17-480.html,"Spec | New | USD | 40,700 | 37,000 | BTC | Hedge/Member | New | USD",malformed PDF rate row
/notices/clearing/2017/12/Chadv17-480.html,"Hedge/Member | New | USD | 37,000 | 37,000 | BTC | Page 3 of 3 | 12/12/2017 | 20 South Wacker Drive Chicago, IL 60606 Ph.: (312) 648-3888 Fax: (312) 930-3187 cmegroup.com",malformed PDF rate row
/notices/clearing/2017/12/Chadv17-480.html,,no outright-rate content (spread/credit-only advisory); counted handled
/notices/clearing/2017/12/Chadv17-490.html,Spec | New | USD | 523 | 475 | BCF | Hedge/Member | New | USD,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Hedge/Member | New | USD | 475 | 475 | BCF | BLACK SEA CORN FIN STL PLATTS HALF (BCH) | Spec | New,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Spec | New | USD | 523 | 475 | BCH | Hedge/Member | New | USD,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Hedge/Member | New | USD | 475 | 475 | BCH | BLACK SEA WHEAT FIN STL PLATTS FUT (BWF) | Spec | New,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Spec | New | USD | 347 | 315 | BWF | Hedge/Member | New | USD,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Hedge/Member | New | USD | 315 | 315 | BWF | BLACK SEA WHEAT FIN STL PLATTS HALF (BWH) | Spec | New,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Spec | New | USD | 347 | 315 | BWH | Hedge/Member | New | USD,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Hedge/Member | New | USD | 315 | 315 | BWH | ROUGH RICE FUTURES (14) | Spec | Increase,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,"Spec | New | USD | 1,210 | 1,100 | Mnth 1 | DCW | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,"Hedge/Member | New | USD | 1,100 | 1,100 | Mnth 1 | DCW | Spec | New",malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Spec | New | USD | 770 | 700 | Mnths 2-3 | DCW | Hedge/Member | New,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Hedge/Member | New | USD | 700 | 700 | Mnths 2-3 | DCW | Spec | New,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Spec | New | USD | 550 | 500 | Mnths 4-8 | DCW | Hedge/Member | New,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Hedge/Member | New | USD | 500 | 500 | Mnths 4-8 | DCW | Spec | New,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Spec | New | USD | 550 | 500 | Mnths 9+ | DCW | Hedge/Member | New,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Hedge/Member | New | USD | 500 | 500 | Mnths 9+ | DCW | ELECTRICITY - Outright Rates | NEPOOL INTR HUB 5MW D AH PK (U6),malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,"Spec | Decrease | USD | 2,530 | 2,300 | Mnths 3+ | FLP | Hedge/Member | Decease",malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Spec | New | USD | 220 | 200 | BCF | Hedge/Member | New | USD,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Hedge/Member | New | USD | 200 | 200 | BCF | (BLACK SEA CORN FIN STL PLATTS HALF) | Spec | New,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Spec | New | USD | 220 | 200 | BCH | Hedge/Member | New | USD,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Hedge/Member | New | USD | 200 | 200 | BCH | (BLACK SEA WHEAT FIN STL PLATTS FUT) | Spec | New,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Spec | New | USD | 138 | 125 | BWF | Hedge/Member | New | USD,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Hedge/Member | New | USD | 125 | 125 | BWF | (BLACK SEA WHEAT FIN STL PLATTS HALF) | Spec | New,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Spec | New | USD | 138 | 125 | BWH | Hedge/Member | New | USD,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Hedge/Member | New | USD | 125 | 125 | BWH | Rough Rice (CBOT) (14) - Months 1-4 vs Months 5+ (ROUGH RICE FUTURES) | Spec | Increase,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Spec | New | USD | 550 | 500 | DCW | Hedge/Member | New | USD,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Hedge/Member | New | USD | 500 | 500 | DCW | WTI vs. Dubai Crude Oil (Platts) Futures - Mth 1 vs Mths 2-3 (WTI V. DUBAI CRUDE OIL (PLATTS) FUT) | Spec | New,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Spec | New | USD | 550 | 500 | DCW | Hedge/Member | New | USD,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Hedge/Member | New | USD | 500 | 500 | DCW | WTI vs. Dubai Crude Oil (Platts) Futures - Mth 1 vs Mths 4-8 (WTI V. DUBAI CRUDE OIL (PLATTS) FUT) | Spec | New,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Spec | New | USD | 550 | 500 | DCW | Hedge/Member | New | USD,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Hedge/Member | New | USD | 500 | 500 | DCW | WTI vs. Dubai Crude Oil (Platts) Futures - Mth 1 vs Mths 9+ (WTI V. DUBAI CRUDE OIL (PLATTS) FUT) | Spec | New,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Spec | New | USD | 550 | 500 | DCW | Hedge/Member | New | USD,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Hedge/Member | New | USD | 500 | 500 | DCW | WTI vs. Dubai Crude Oil (Platts) Futures - Mths 2-3 vs Mths 2-3 (WTI V. DUBAI CRUDE OIL (PLATTS) FUT) | Spec | New,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Spec | New | USD | 550 | 500 | DCW | Hedge/Member | New | USD,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Hedge/Member | New | USD | 500 | 500 | DCW | WTI vs. Dubai Crude Oil (Platts) Futures - Mths 2-3 vs Mths 4-8 (WTI V. DUBAI CRUDE OIL (PLATTS) FUT) | Spec | New,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Spec | New | USD | 550 | 500 | DCW | Hedge/Member | New | USD,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Hedge/Member | New | USD | 500 | 500 | DCW | WTI vs. Dubai Crude Oil (Platts) Futures - Mths 2-3 vs Mths 9+ (WTI V. DUBAI CRUDE OIL (PLATTS) FUT) | Spec | New,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Spec | New | USD | 550 | 500 | DCW | Hedge/Member | New | USD,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Hedge/Member | New | USD | 500 | 500 | DCW | WTI vs. Dubai Crude Oil (Platts) Futures - Mths 4-8 vs Mths 4-8 (WTI V. DUBAI CRUDE OIL (PLATTS) FUT) | Spec | New,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Spec | New | USD | 550 | 500 | DCW | Hedge/Member | New | USD,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Hedge/Member | New | USD | 500 | 500 | DCW | WTI vs. Dubai Crude Oil (Platts) Futures - Mths 9+ vs Mths 9+ (WTI V. DUBAI CRUDE OIL (PLATTS) FUT) | Spec | New,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,Spec | New | USD | 550 | 500 | DCW | Hedge/Member | New | USD,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-490.html,"Hedge/Member | New | USD | 500 | 500 | DCW | Page 7 of 13 | 12/14/2017 | 20 South Wacker Drive Chicago, IL 60606 Ph.: (312) 648-3888 Fax: (312) 930-3187 cmegroup.com",malformed PDF rate row
/notices/clearing/2017/12/Chadv17-501.html,"['Table of Contents', 'Inter2Legs']",xlsx has no Outright sheet (spread-only advisory); handled
/notices/clearing/2017/12/Chadv17-501.html,,no outright-rate content (spread/credit-only advisory); counted handled
/notices/clearing/2017/12/Chadv17-503.html,"Spec | New | USD | 1,650 | 1,500 | Mnth 2 | ET | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2017/12/Chadv17-503.html,"Hedge/Member | New | USD | 1,500 | 1,500 | Mnth 2 | ET | FUELOIL FUT:CARGOES VS.BARGES (FS) | Spec",malformed PDF rate row
/notices/clearing/2017/12/Chadv17-503.html,Spec | New | USD | 165 | 150 | Mnth 2 | MUD | Hedge/Member | New,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-503.html,Hedge/Member | New | USD | 150 | 150 | Mnth 2 | MUD | SINGAPORE FUEL OIL SPREAD FUT (SD) | Spec,malformed PDF rate row
/notices/clearing/2017/12/Chadv17-503.html,"Spec | New | USD | 2,035 | 1,850 | NBP | Hedge/Member | New | USD",malformed PDF rate row
/notices/clearing/2017/12/Chadv17-503.html,"Hedge/Member | New | USD | 1,850 | 1,850 | NBP | NBP Intras 2+ vs 2+ (UK NBP NATURAL GAS FRONT MTH FUT) | Spec | New",malformed PDF rate row
/notices/clearing/2017/12/Chadv17-503.html,"Spec | New | USD | 1,760 | 1,600 | NBP | Hedge/Member | New | USD",malformed PDF rate row
/notices/clearing/2017/12/Chadv17-503.html,"Hedge/Member | New | USD | 1,600 | 1,600 | NBP | TTE Intras 1vs 2+ (DUTCH TTF NATURAL GAS FRONT MTH FUT) | Spec | Increase",malformed PDF rate row
/notices/clearing/2017/12/Chadv17-503.html,"Spec | New | USD | 1,760 | 1,600 | TTE | Hedge/Member | New | USD",malformed PDF rate row
/notices/clearing/2017/12/Chadv17-503.html,"Hedge/Member | New | USD | 1,600 | 1,600 | TTE | Inter-commodity Spread Rates | New | Maintenance",malformed PDF rate row
/notices/clearing/2017/12/Chadv17-512.html,"Spec | New | USD | 1,100 | 1,000 | FK | Hedge/Member | New | USD",malformed PDF rate row
/notices/clearing/2017/12/Chadv17-512.html,"Hedge/Member | New | USD | 1,000 | 1,000 | FK | 3.5% Fuel Oil Rdam v 3.5% FOB MED Spread Swap - Month 1 vs Months 2+ (EURO 3.5% FUEL OIL SPREAD) | Spec | Increase",malformed PDF rate row
/notices/clearing/2017/12/Chadv17-516.html,"Spec | Decrease | USD | 1,925 | 1,750 | Months 6+ | FLP | Hedge/Member | Decrease",malformed PDF rate row
/notices/clearing/2017/12/Chadv17-516.html,"Hedge/Member | Decrease | USD | 1,750 | 1,750 | Months 6+ | FLP | FREIGHT ROUTE TD3 (BALTIC) FUTURES (TL) | Spec",malformed PDF rate row
/notices/clearing/2018/01/Chadv18-006.html,"Spec | New | USD | 3,300 | 3,000 | Mth 1 | T5C | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2018/01/Chadv18-006.html,"Hedge/Member | New | USD | 3,000 | 3,000 | Mth 1 | T5C | Spec | New",malformed PDF rate row
/notices/clearing/2018/01/Chadv18-006.html,"Spec | New | USD | 2,200 | 2,000 | Mths 2 | T5C | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2018/01/Chadv18-006.html,"Hedge/Member | New | USD | 2,000 | 2,000 | Mths 2 | T5C | Spec | New",malformed PDF rate row
/notices/clearing/2018/01/Chadv18-006.html,"Spec | New | USD | 2,200 | 2,000 | Mnths 3-5 | T5C | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2018/01/Chadv18-006.html,"Hedge/Member | New | USD | 2,000 | 2,000 | Mnths 3-5 | T5C | Spec | New",malformed PDF rate row
/notices/clearing/2018/01/Chadv18-006.html,"Spec | New | USD | 2,200 | 2,000 | Months 6+ | T5C | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2018/01/Chadv18-006.html,"Hedge/Member | New | USD | 2,000 | 2,000 | Months 6+ | T5C | FREIGHT ROUTE TC9 (BALTIC) FUTURES (TC9) | Spec",malformed PDF rate row
/notices/clearing/2018/01/Chadv18-006.html,"Spec | New | USD | 2,200 | 2,000 | Mth 1 | TC9 | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2018/01/Chadv18-006.html,"Hedge/Member | New | USD | 2,000 | 2,000 | Mth 1 | TC9 | Spec | New",malformed PDF rate row
/notices/clearing/2018/01/Chadv18-006.html,"Spec | New | USD | 1,540 | 1,400 | Mths 2 | TC9 | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2018/01/Chadv18-006.html,"Hedge/Member | New | USD | 1,400 | 1,400 | Mths 2 | TC9 | Spec | New",malformed PDF rate row
/notices/clearing/2018/01/Chadv18-006.html,"Spec | New | USD | 1,540 | 1,400 | Mnths 3-5 | TC9 | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2018/01/Chadv18-006.html,"Hedge/Member | New | USD | 1,400 | 1,400 | Mnths 3-5 | TC9 | Spec | New",malformed PDF rate row
/notices/clearing/2018/01/Chadv18-006.html,"Spec | New | USD | 1,540 | 1,400 | Months 6+ | TC9 | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2018/01/Chadv18-006.html,"Hedge/Member | New | USD | 1,400 | 1,400 | Months 6+ | TC9 | FREIGHT ROUTE TD20 (BALTIC) FUTURES (T2D) | Spec",malformed PDF rate row
/notices/clearing/2018/01/Chadv18-006.html,"Spec | New | USD | 1,320 | 1,200 | Mth 1 | T2D | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2018/01/Chadv18-006.html,"Hedge/Member | New | USD | 1,200 | 1,200 | Mth 1 | T2D | Spec | New",malformed PDF rate row
/notices/clearing/2018/01/Chadv18-006.html,Spec | New | USD | 825 | 750 | Mths 2 | T2D | Hedge/Member | New,malformed PDF rate row
/notices/clearing/2018/01/Chadv18-006.html,Hedge/Member | New | USD | 750 | 750 | Mths 2 | T2D | Spec | New,malformed PDF rate row
/notices/clearing/2018/01/Chadv18-006.html,Spec | New | USD | 825 | 750 | Mnths 3-5 | T2D | Hedge/Member | New,malformed PDF rate row
/notices/clearing/2018/01/Chadv18-006.html,Hedge/Member | New | USD | 750 | 750 | Mnths 3-5 | T2D | Spec | New,malformed PDF rate row
